particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599660924928,576461027181352192,44.7384377,56.5180817,-326.986572,334.839233,4.2429285,5.40019655,-31.1309509,31.8796463,0.0011570038,2.04786429e-05,0.000161467717,-1.9723042e-07,8,4,85,20,20,2.0,PIXEL,0,4,85,85
4503599728033792,576461027181359104,71.5862732,-11.3760281,-275.92749,285.300201,3.06117201,-0.463982731,-11.7832947,12.1837292,0.00175869069,0.000764632015,0.000427212799,-2.59845962e-07,8,4,112,21,21,2.0,PIXEL,0,4,112,112
4503599711256576,576461027181361664,-18.684433,69.6552811,-212.66127,224.559952,-1.70620251,6.28374481,-19.1926727,20.267374,-0.00194912206,-0.000153892004,0.00012366075,-6.35628339e-07,8,4,122,22,22,2.0,PIXEL,0,4,122,122
4503599677702144,576461027181366016,35.1871529,-62.8943176,-169.592865,184.289307,1.3982265,-2.54613423,-6.83645058,7.42873192,-0.000710514374,0.000325372006,-0.000266322255,-1.15929581e-07,8,4,139,23,23,2.0,PIXEL,0,4,139,139
4503599795142656,576461027181375744,71.2477951,7.67834663,-120.968208,140.62236,3.05841517,0.351388156,-5.19597149,6.04041862,0.000334719487,0.000768089667,0.000249171484,-1.15396546e-07,8,4,177,24,24,2.0,PIXEL,0,4,177,177
4503599761588224,576461027181382656,46.1627426,-55.493576,-18.0515633,74.4147873,4.56698513,-5.45580292,-1.77939737,7.33488655,0.000444948761,0.000705457234,-0.00102031708,-4.68018406e-08,8,4,204,25,25,2.0,PIXEL,0,4,204,204
4503599744811008,576461027181393664,22.6544151,68.3759232,34.4588203,79.8608322,1.79056561,5.33665705,2.69174814,6.2404089,0.00023096308,-0.000468133629,0.000774078537,-1.04753127e-07,8,4,247,26,26,2.0,PIXEL,0,4,247,247
4503599778365440,576461027181408000,68.3903351,-22.5622902,160.565109,175.977493,9.21213722,-3.01498413,21.6082497,23.68293,0.00104763405,-0.000140799122,-0.00046642244,-1.03415076e-07,8,4,303,27,27,2.0,PIXEL,0,4,303,303
4503599644147712,576461027181417728,38.9678345,60.0340652,217.499832,229.027954,0.810529888,1.28980243,4.62755823,4.87298775,-0.00125232222,-0.000866751012,0.000460544572,-1.06582654e-07,8,4,341,28,28,2.0,PIXEL,0,4,341,341
4503599644147712,576461027181417984,39.9310074,61.5693283,223.011078,234.830917,0.80835706,1.28951311,4.62801886,4.87298775,0.00101273169,0.00234610843,-0.000831495679,-1.19185636e-07,8,4,342,29,29,2.0,PIXEL,0,4,342,342
4503599728033792,576461164620290304,114.482185,-17.6502552,-440.708282,455.694824,3.06919241,-0.43565765,-11.7822876,12.1837273,-0.000116829673,-0.00038933719,-1.5765645e-05,-2.55826961e-07,8,6,25,30,30,2.0,PIXEL,0,6,25,25
4503599711256576,576461164620321280,-30.5386257,112.901398,-344.830627,364.130798,-1.73435152,6.27628279,-19.1925888,20.2673702,-0.000358888996,0.000380453595,0.00015716115,-2.91416939e-07,8,6,146,31,31,2.0,PIXEL,0,6,146,146
4503599677702144,576461164620328448,56.3729172,-101.915977,-274.136322,297.882843,1.3737644,-2.5582335,-6.83689117,7.42873001,-0.000602496846,0.00102680072,-0.000505022064,-1.16799768e-07,8,6,174,32,32,2.0,PIXEL,0,6,174,174
4503599795142656,576461164620344064,114.849503,12.8692122,-195.016525,226.723969,3.05741739,0.377145648,-5.19475174,6.04041767,-0.000219456619,-2.32725306e-05,-0.000130688059,-1.36199347e-07,8,6,235,33,33,2.0,PIXEL,0,6,235,235
4503599795142656,576461164620344320,116.95005,13.1287651,-198.585922,230.874344,3.05704212,0.378381819,-5.19488239,6.04041767,0.000446832128,0.000187992875,0.000276784878,-9.79032251e-08,8,6,236,34,34,2.0,PIXEL,0,6,236,236
4503599761588224,576461164620368640,74.2386475,-88.8655319,-28.9957657,119.383011,4.58967638,-5.43473959,-1.78545904,7.3348856,-0.000425563718,-0.000150350141,-0.000635883887,-5.96129368e-08,8,6,331,35,35,2.0,PIXEL,0,6,331,331
4503599744811008,576461164620386560,36.7749176,110.12645,55.5420647,128.724792,1.81584108,5.3277092,2.69253898,6.24040842,6.44805477e-05,3.0635787e-05,-0.000104305647,-8.55773266e-08,8,6,401,36,36,2.0,PIXEL,0,6,401,401
4503599778365440,576461164620423168,110.693115,-36.3780022,259.788116,284.724182,9.21653938,-2.99656224,21.6089325,23.6829281,0.000124012266,1.97995359e-05,-5.0310995e-05,-1.48816099e-07,8,6,544,37,37,2.0,PIXEL,0,6,544,544
4503599644147712,576461164620452608,62.5983467,98.4345779,354.287018,373.088867,0.787874937,1.30612719,4.62688971,4.87298584,-2.5145795e-05,-6.84988117e-06,5.93928735e-06,-2.62215536e-07,8,6,659,38,38,2.0,PIXEL,0,6,659,659
4503599677702144,576461302059264000,82.0323105,-150.483841,-403.525391,438.463074,1.34123385,-2.5742209,-6.83734798,7.42872858,0.000479433569,-0.00107310154,0.00049832993,-1.35556022e-07,8,8,104,39,39,2.0,PIXEL,0,8,104,104
4503599795142656,576461302059287808,171.17067,20.1008987,-290.651123,337.963196,3.05629063,0.409486979,-5.1929636,6.04041624,-0.000741730153,0.000767527323,-0.000375814183,-6.96875091e-08,8,8,197,40,40,2.0,PIXEL,0,8,197,197
4503599761588224,576461302059364608,111.215729,-132.459457,-43.333725,178.32399,4.61461735,-5.41399908,-1.78418064,7.33488512,-0.000348326954,-0.000262996327,-0.000102654216,-3.8121506e-08,8,8,497,41,41,2.0,PIXEL,0,8,497,497
4503599744811008,576461302059411200,55.080986,163.286789,82.451622,191.065628,1.84842598,5.31587887,2.69374824,6.24040794,-0.000315892627,-0.000386455038,0.000978992321,-7.84753666e-08,8,8,679,42,42,2.0,PIXEL,0,8,679,679
4503599778365440,576461302059485952,162.832291,-53.2317123,381.963684,418.626251,9.22676754,-2.96523786,21.6088867,23.6829262,0.00123228237,-0.000785045035,-0.000634056691,-9.12665001e-08,8,8,971,43,43,2.0,PIXEL,0,8,971,971
4503599778365440,576461302059486208,164.609055,-53.802681,386.124084,423.186127,9.22834301,-2.96495771,21.6082535,23.6829262,0.000526998367,0.00033903186,-0.000178661794,-9.50380752e-08,8,8,972,44,44,2.0,PIXEL,0,8,972,972
4503599694479360,864691265894104320,-382.459167,-331.887451,-2954.5,2997.60034,-5.01320028,-4.14630032,-37.9655113,38.5190239,-2.5819656e-05,-0.000246793206,3.04390724e-05,-7.49190718e-08,12,2,61,45,45,3.0,STRIP,2,2,61,61
